post,like_count,comment_count,share_count
"<백신 2차 접종!!>
코로나19 백신 2차 접종을 마쳤습니다. 아스트라제네카. 1차 접종과 같은, 동네 소아과.
빠르고 편안하게 접종해 주셨습니다. 주사가 들어가는 것을 느낄 수 없을 정도였습니다. 접종 후 바로 활동하는데도 아무 지장이 없습니다. 
정부의 계획대로 10월까지 국민 70%에 백신 접종이 완료됩니다. 오늘은 18~49세 접종 예약 마지막 날이었습니다. 
델타 변이 확산이 여전히 걱정입니다. 4단계 거리 두기로 모두가 어려움을 견디고 있습니다. 그래도 집단면역은 착착 가까워지고 있습니다. 우리는 잘 이겨낼 수 있습니다.  
오전에는 김두관 후보님 캠프에서 아버지를 돕던 아드님이 코로나19 확진을 받았습니다. 민주당 경선 후보 모두가 검사를 받았습니다. 다행히 모든 후보들이 음성. 김두관 후보 아드님의 빠른 쾌유를 기원합니다.",2.1K,393,422
"<김대중 대통령님은 항상 우리와 함께 계십니다 >
김대중 대통령님께서 우리 곁을 떠나신지 열 두 해가 됐습니다. 
아직도 우리는 어려움에 부닥칠 때마다 대통령님께서는 이 문제를 어떻게 풀어내셨을까 생각합니다. 대통령님은 떠나셨지만, 항상 우리와 함께 계십니다.
대통령님께서 처음 대통령 선거에 나서셨을 때, 저는 대학 1학년생이었습니다. 그 연설을 듣고 싶어 학교 수업 대신 연설장으로 달려갔습니다. 대통령님과 만남은 제 청춘의 시작이었습니다. 
두 번째 대통령 선거에 도전하셨을 때 저는 전담 기자였습니다. 대통령님은 승용차 옆자리를 제게 내주셨습니다. 동교동 서재 출입도 허락하셨습니다. 저는 그때 당신의 생애와 생각을 깊이 알게 되었습니다. 당신의 꿈도 알았고 좌절도 목격했습니다. 
네 번째 도전에서 대통령이 되신 뒤, 저는 대통령님 공천으로 국회의원이 됐습니다. 대통령님을 통해 정치를 시작했고 정책을 배웠습니다. 
대통령님과 같은 시대를 살았다는 것은 더할 수 없는 행운이었습니다. 저희 모두는 당신과 함께 걸었고, 함께 꿈꾸었고, 함께 아파했습니다. 그래서 행복했습니다.
이제 대통령님이 알려주신 방향으로 더 담대하게 걷겠습니다. 민주주의와 인권을 성숙시켜 가겠습니다. 한반도 평화정착의 큰 걸음을 이어가겠습니다. 복지 강국, 문화 강국의 길도 열겠습니다. 우리 모두의 지혜와 힘을 모아 대통령님께서 못다하신 꿈을 이뤄가겠습니다.",2.2K,946,514
"<세계는 미래와 전쟁 중, 우리도 미래로 가야 합니다> 
지금 세계는 미래의 생존을 놓고 국가 차원에서 총력 대응하고 있습니다. 우리도 다음 세대에게 물려 줄 것은 성장 잠재력입니다.  
그래서 어제 저는 제조업과 서비스업에 대한 3중 폭격으로 과감한 경제성장을 추진해 중산층 70% 시대를 열겠다고 발표했습니다. 사활을 걸고 지원을 집중하겠다는 각오를 표현한 '3중 폭격'은 기존 제조업과 중소기업에 정밀폭격, 미래산업에 선제폭격, 서비스업에 전방위폭격입니다. 
올해 6월 미국과 EU는 G7 재무장관 회의에서 글로벌 최저 법인세를 도입하기로 합의했습니다. 거대 다국적기업을 대상으로 최저 법인세율을 15% 이상으로 하자는 내용입니다. 그렇게 되면 각국의 법인세율 격차는 줄어들고 국가 간 경쟁은 인프라, 인력, 내수시장 규모 등을 중심으로 벌어질 듯합니다.  
미국은 ‘혁신·경쟁법’으로 중국을 견제하고 미국의 제조업을 재건하기 시작했습니다. 엄청난 투자계획을 마련해 차근차근 시행하고 있습니다. 미국의 투자가 집중될 산업은 제가 강조하는 코어테크(반도체, AI, 미래차, 로봇, 바이오)산업과 거의 일치합니다.  
지난주에는 미국 바이든 정부가 추진한 1조 달러 규모의 인프라 예산안이 상원을 통과했습니다. 미국을 전환시켜 효율적인 미래 국가를 만들겠다는 것입니다. 유럽도 EU 공동기금을 대규모로 마련해 EU 국가들의 미래에 투자하는 계획을 발표했습니다. 그 가운데 그린에 37% 이상, 디지털에는 20% 이상 투자하는 것을 명문화했습니다. 
우리가 추월해야 할 선진국들이 달라지고 있습니다. 미래를 준비하고 자국 산업을 키우는 데 정책 역량을 집중하고 있습니다. 만일 여기서 뒤처진다면 우리의 미래 역시 장담하기 어렵습니다. 
지금은 경제와 산업을 다시 설계하고 빠르게 실행해야 할 때입니다. 시간이 없습니다. 기본소득과 같은 현재 중심의 소비 정책으로 성장이 멈춘다면 한국의 미래는 어둡습니다. 
어제 저는 중산층 70% 경제를 위한 성장전략의 방법으로 3중 폭격론을 제시했습니다. 우리 제조기업들을 분야별 글로벌 TOP3 기업으로 성장시키기 위한 제조업 혁신 지원정책도 발표했습니다.  
앞으로 다양한 성장 정책을 계속 발표할 예정입니다. 5년, 10년 후 미래를 위해 저는 우리 경제와 기업을 지원하는 상황실장이 되겠습니다.
기자회견 전문보기 
 https://blog.naver.com/21nylee/222474530480",975,182,341
"<야당의 뜬금없는 청와대 집회>
국민의힘이 청와대 분수대 앞에서 대통령에게 의문을 제기한다며 긴급 의원총회를 열었습니다. 국민을 대신해 묻는다고는 했지만, 사실관계에 부합하는 내용은 하나도 없었습니다. 모처럼 열린 정상회담에 흠집을 남겼을 뿐입니다.
요즘 국민의힘은 지도부의 불화, 지도부와 대선주자의 반목, 국민의당 통합 무산 등 소란과 갈등이 가볍지 않습니다. 그런 당내 문제에 쏠리는 국민의 차가운 시선을 외부로 돌리려고  느닷없이 대통령을 공격한 것으로 비칩니다. 옹졸한 정치입니다. 더구나 그 날짜와 시간이 정상회담과 겹치는 것은 너무 개탄스럽습니다.
이번 광복절은 홍범도 장군의 유해를 78년만에 모셔온 날이었습니다. 그 감격스런 '장군의 귀환'을 계기로 오늘 청와대에서는 문재인 대통령과 카자흐스탄 토카예프 대통령의 정상회담이 열렸습니다. 코로나19 이후 국내에서 개최된 첫 정상회담이었습니다. 청와대로 향하는 외빈들이 국민의힘의 의원총회를 어떻게 보셨을까요? 참 부끄럽습니다.
자중지란을 감추기 위한 뜬금없는 정치공세의 결말은 국가 이미지 손상과 국민의 실망일 것입니다. 정치가 잘못하면 그 피해는 고스란히 국가와 국민에 돌아갑니다. 정당보다는 국가와 국민을 먼저 생각하는 정치로 발전시켜 갑시다.",1.7K,249,405
"8월15일. 청각장애인 신복지 간담회. 
정부와 사회의 관심과 지원이 많이 부족했음을 통감했습니다.
청각장애인 복지관 확충, 공무원 등 일자리 확대, 보조기기 지원 확대, 긴급상황 대처시설 확대. 서두르겠습니다.
아내와 저의 간단한 수화. 더 배우겠습니다.",1.7K,392,478
"<정치개혁·검찰개혁과 양극화 해법, 더 치열하게 토론하고 발전시키겠습니다>
홍영표, 김종민, 신동근 의원 등 21분 의원님께서 오늘 좋은 제안을 해주셨습니다. 차기 민주당 정부가 나아갈 길은 정치, 검찰개혁과 양극화 완화라는 말씀, 깊이 공감합니다. 기본소득론에 대한 우려에도 동의합니다. 그 길에 저도 함께 하겠습니다.
정치개혁은 그동안 많은 진전이 있었습니다. 그러나, 완성되지는 못했습니다. 정치개혁은 계속해야 합니다. 검찰개혁을 위해서도 우리는 노력했습니다. 진전도 이루었습니다. 그러나 검찰개혁은 미완입니다. 검찰개혁은 더 강력하게 추진해야 합니다. 양극화를 저지하려는 노력도 이어져 왔습니다. 그러나 성과는 뚜렷하지 못합니다. 오히려 불평등 심화의 기류가 여기저기에서 나타납니다. 양극화 저지를 위한 결단이 필요합니다.
많은 국민은 삶을 불안해 하십니다. 지금은 '불안의 시대'입니다. 모든 국민께  ‘내 삶을 지켜주는 나라’가 필요합니다. 정치도 '내 삶을 지켜주는 정치'로 거듭나야 합니다.그렇게 되도록 저는 국민의 기본권을 강화하고 모든 불평등을 줄일 수 있게 하는 개헌을 제안 드렸습니다. 의원님들의 생각도 다르지 않을 것입니다. 
기본소득에 대한 의원님들의 우려도 잘 새겼습니다. 
“세계 어느 나라도 채택하지 않은 제도” “선거 공약으로 제시해 국가 정책까지 가는 것은 위험하다”는 말씀에 전적으로 동의합니다.
기본소득론을 지켜보는 국민과 당원은 불안하십니다. 그런데도 기본주택, 기본대출로 폭주하는 독선은 더 위태롭습니다. 
저는 양극화를 저지하기 위해 '신복지'와 '중산층 경제'를 국민께 약속 드렸습니다.
국민 한 분, 한 분이 인간답게 사실 최소한의 기준을 국가가 보장하도록 복지수준을 올리고 범위를 넓히겠다고 말씀드렸습니다. 중산층을 국민의 70%로 늘리겠다고 다짐했습니다. 그런 목표를 지향하며 더 많은 토론과 정책개발을 위해 함께 노력하겠습니다. 
오늘 여러 의원님들의 제안을 들으니 마음 든든합니다. 국가 미래를 위한 동료 의원님들의 고민과 충정을 절절하게 느꼈습니다. 그 제안을 받들어 어떤 정책청문회나 토론에도 적극 참여하겠습니다. 비전과 정책에 관한 경쟁을 치열하게 벌이겠습니다. 그렇게 의원님과 후보님들의 힘과 지혜를 하나로 모아 문재인 정부를 계승하고 발전시키는 4기 민주정부를 반드시 이루겠습니다.
뜻을 같이 해주신 의원님은 다음과 같습니다. 감사합니다. 
강득구 강선우 김경협 김민철 김승남 김종민 도종환 맹성규 소병철 송기헌 신동근 신정훈 오기형 윤준병 이용선 임호선 장철민 정정순 최종윤 홍기원 홍영표 의원",1.9K,1.1K,459
"<홍범도장군의 귀국?특별한 광복절>
홍범도 장군을 모시러 카자흐스탄으로 떠났던 우리의 수송기가 오늘 저녁에 돌아옵니다. 76주년 광복절. 78년 만의 귀환. 너무도 늦었지만, 우리는 기어이 장군님의 유해를 우리 땅에 모십니다. 
문재인정부는 출범 초기부터 애국지사들을 더 찾고 예우하기 위해 힘을 기울였습니다. 애국지사들이나 후손께 실제적인 보상과 명예가 더 주어지도록 제도를 개선하고 예산도 늘렸습니다. 생존 유공자를 위한 의료지원과 후손에 대한 생활비 지원을 강화했습니다. 잊혔던 여성 독립운동가들을 대거 발굴해 국가유공자로 포상했습니다. 
해외에서 독립운동을 벌이다 돌아오지 못 하고 현지에 묻히신 애국지사들의 유해 봉환에도 힘써, 몇 분은 대통령 전용기로 모셔오기도 했습니다. 제가 총리 시절에 애국지사 유해 봉환식을 주재하며 가슴 뜨거웠던 기억이 지금도 생생합니다. 
이번에 이루어진 홍범도 장군의 유해 봉환은 우리 정부 보훈 노력의 큰 결실입니다. 애국자의 혼이 아무리 먼 곳에 잠들어 계셔도 ‘국가가 반드시 기억한다’는 귀한 역사를 우리 아이들에게 전할 수 있게 됐습니다. 
홍범도 장군의 혼이 우리 땅으로 돌아오시고, 애국지사들의 위대한 삶이 온전히 기려지는 것처럼,우리가 당면한 많은 일들도 제 자리를 찾고 완전해지기를 꿈꾸는 오늘은 특별한 광복절입니다. 
“이 날은 우리 전 민족이 세계무대로 발을 들이고 각 나라와 결사하는 관계가 될 것이다.”
백범 김구 선생의 첫 광복절 연설처럼, 잠시 멈춰 있는 남북 평화의 길이 다시 연결되고, 코로나19로 멀어진 사람들의 거리도 회복되길 간절히 기원합니다. 
평화의 재개와 일상의 회복, 지금의 어려움을 도약으로 반전시키는 그 일에 저 또한 온 힘을 바칠 것입니다.",1.7K,291,436
"노을대교. 전북 부안과 고창을 잇는 해상교량. 전북의 오랜 꿈입니다.
국토교통부 해양관광도로 가운데 유일한 단절구간. 인천에서 부산까지 이어지는 국내최장 국도 77호선의 유일한 단절구간이기도 합니다.
지금은 65km를 돌려면 80분이 걸리지만, 7.5km의 다리를 놓으면 10분에 건널 수 있습니다.
서해안 관광 활성화에도 필수적. 그린뉴딜의 대표사업 서남권 풍력발전단지 조성에도 도움을 줍니다.
제가 총리로 일하던 2019년12월에 제5차 국토종합계획(2020-2040)에 반영. 이달말 제5차 국도 국지도 5개년 계획에 포함돼 확정고시돼야 합니다. 정부의 결단을 요구합니다.",1.5K,239,450
"광주 학동 철거건물 붕괴사고 희생자 가족 면담. 
""누구나 54번 버스를 타고 있을 수 있습니다."" 누구나 그 시간에 그 곳을 지날 수 있습니다. 지극히 평범한 일상이 참변으로 돌아온 것을 누구도 받아들일 수 없을 것입니다.
가족들은 진상 규명, 책임자 처벌, 피해회복, 재발방지를 위한 제도개선을 요구하십니다. 당연한 요구입니다. 
그러나 경찰의 수사가 '꼬리 자르기'로 이루어지지 않을까 의심하십니다. 그런 의심을 받으면 그 다음의 어떤 일도 잘 되지 못합니다. 
경찰이 철저히 수사해야 합니다. 경찰과 행정은 가족들과 부단히 소통하기 바랍니다. 저희는 이병훈의원과 가족 대표를 창구로 소통을 계속하기로 했습니다.",1.2K,140,319
"8월13일. 한국노총(위원장 김동명).
당 대표로서 한국노총과 협력하며, ILO핵심협약 비준을 위한 노동3법 개정을 매듭지었던 일을 기억합니다. 중대재해처벌법, 생활물류서비스산업발전법, 필수노동자보호지원법, 고용보험 확대 등을 처리한 것도 잊을 수 없습니다.
타임오프, 노동이사제 도입 등은 서두르겠습니다. 노동존중사회를 더 앞당겨 실현하겠습니다.",1.1K,175,346
"8월12일. 대한노인회 서울연합회(회장 김성헌). 
중식 무료제공, 기초연금 인상, 서울시의원 비례대표 배정 등을 제안하셨습니다. 그 방향으로 추진하겠습니다.
어르신들의 삶이 더 편안하고 안심되도록 훨씬 더 노력하겠습니다.",1.2K,168,416
"<‘여성운동가’ 김학순을 기억합니다>
1991년 8월14일. 
고 김학순 할머니는 일본군 위안부 강제동원이 몸소 겪은 사실임을 세상에 처음 알렸습니다.
“살아 있는 내가 바로 증거”라고 외치셨습니다.
그날로부터 진실의 역사가 시작됐습니다.
김 할머니를 뒤따른 240명이 위안부 피해자로 국가에 이름을 올렸습니다.
시민단체가 출범하고, 수요시위는 세계에서 단일 주제로 가장 오래 가는 집회가 됐습니다.
위안부를 전시 성폭력과 여성 인권문제로 일깨운 도쿄 국제법정과 미국 하원청문회가 열렸습니다. 세계 곳곳에 소녀상도 세워졌습니다.
김 할머니의 첫 증언일은 세계가 함께 기억하는 ‘위안부 기림의 날’이 됐습니다. 
바로 오늘입니다. 오늘을 국가기념일로 지정한 것은 세계가 함께 보편적 여성인권과 평화의 가치를 되새기기 위함입니다. 
이제 생존자는 열 네 분 남아 계십니다. 
2015년 피해자를 배제한 채 이뤄진 ‘한일 위안부 합의’ 후 정부간 대화는 겉돌고 있습니다.
더 늦기 전에 피해자 중심으로, 명예를 회복하고 배상을 받는 길을 찾겠습니다. 
“부끄러운 것은 내가 아니라 가해자 너희다”
30년 전 김학순 할머니의 외침을 되새깁니다. 그 말씀 기억하겠습니다. 미래세대에도 진실을 전하겠습니다.일본의 응답을 반드시받아내겠습니다.
https://www.archive814.or.kr/",950,101,284
"<소년 김대중의 꿈, 함께 꾸면 현실이 됩니다> 
- 전남 목포시 국도 1?2호선 기점 기념비 방문 인사말-
존경하는 목포 시민 여러분 국민 여러분 그리고 좋은 자리를 준비해 주신 이종범 총재님, 함께해 주신 김영록 지사님 이개호 의원님, 윤재갑 의원님, 김원이 의원님, 이병훈 의원님과 김종식 시장님, 박우량 군수님을 비롯한 귀빈 여러분. 고석규 목포대 총장님, 그리고 이완식 고문님 등 목포의 여러분 고맙습니다. 
모레는 제76주년 광복절입니다. 
76년 전 이곳은 일본 영사관이 저 붉은 벽돌집 안에 있었고 여전히 일본 관료들이나 상인들이 이 거리를 활보하고 있었습니다. 그로부터 76년이 흘렀습니다. 76년 사이에 대한민국은 놀랍도록 커졌습니다. 어제 나온 발표를 보면 우리 대한민국이 국가 경쟁력에서 일본을 역전했습니다. 국가 신용등급에서도 일본을 앞질렀습니다. 구매력 기준 1인당 국민소득에서는 이미 3년 전인 2018년에 대한민국이 일본을 눌렀습니다. 76년 전 이곳에서 일본의 식민지배에 신음하고 계셨던 우리 조상들이 76년 뒤 후손들의 영광스러운 성취를 과연 상상하셨을까요? 
오늘 저는 후손의 한 사람으로서 76년 전 이곳에서 고생하셨을 우리 선조들께 후손들의 자랑스러운 성취를 감히 보고 말씀드립니다. 
저희들은 해냈습니다. 
제가 서 있는 이곳은 국도 1, 2호선 기점입니다. 
목포 북교초등학교를 다니던 소년 김대중, 목포 상업고등학교를 다니던 청년 김대중의 시절에는 이 기념비는 없었지만, 여기가 국도 1, 2호선의 기점이라는 것은 소년 김대중도, 청년 김대중도 알고 있었을 것입니다. 그렇다면 소년 김대중, 청년 김대중이 이 자리에 왔다면 무엇을 꿈꿨을까요. 틀림없이 김대중은 남·북한의 평화 공존과 언젠가는 와야 할 평화 통일을 꿈꿨을 것이라고 저는 믿습니다. 그리고 동서가 화합해서 국민의 통합으로 이끄는 그런 날을 꿈꿨을 것이라고 저는 굳게 믿어 의심치 않습니다. 그런 오랜 꿈이 있었기에 김대중 대통령은 대통령 되시자마자 분단 사상 최초의 남북 정상회담을 열어서 분단 역사를 바꿔 놓으셨고 동서 화합을 위해 정치 보복을 일절 중지하고 박정희 기념관 건립도 추진하셨을 것입니다. 
아시는 것처럼, 국도 1호선은 바로 여기에서 출발해서 전주, 서울, 판문점과 평양을 거쳐서 신의주까지 갔습니다. 국도 2호선은 여기서 출발해서 광양, 진주, 창원을 거쳐 부산까지 갔습니다.  그 두 개의 동맥. 그것이 출발하는 이곳에서 소년 김대중, 청년 김대중이 꿈꾸었던 평화 공존과 평화 통일, 동서 화합과 국민통합의 꿈을 우리 후손들이 다시 꾸게 됩니다. 김대중 대통령께서 저희 후배들에게 평화 통일과 동서 화합의 꿈을 제대로 이어받고, 제대로 실현해 달라고 당부하고 계실 거라고 저는 믿습니다. 
김대중 대통령은 분단 사상 첫 남북 정상회담을 하셨습니다. 그 토대 위에서 노무현 대통령이 10·4 정상회담을 하셨고, 문재인 대통령은 세 차례나 남북 정상회담을 하셨습니다. 지금 한반도 평화 프로세스가 멎어있는 것처럼 보이지만 사실은 그렇지가 않습니다. 문재인 정부가 출범한 지 4년이 넘는 기간 동안 휴전선이나 해상에서 단 한 건의 군사적 충돌도 없었고 남북 간 군사적 충돌로 인한 우리 군인의 희생도 단 한 건도 없었다는 것을 여러분께 보고 말씀드립니다. 역대 정부 가운데 임기 중 남북한 간의 군사적 충돌이 한 건도 없었고 그 군사적 충돌로 인한 단 한 분의 희생도 없는 정부는 문재인 정부가 처음이라는 것 또한 여러분께 자랑스럽게 말씀드립니다. 
우리는 그러한 토대 위에서 한반도의 새로운 평화 프로세스를 꿈꾸고 기획해야 합니다. 문재인 대통령께서 임기를 마치시는 그날까지 평화 프로세스를 줄기차게 추진하시고 뭔가 성과를 내실 것이라고 저는 굳게 믿습니다. 
그 토대 위에서 우리는 김대중 대통령의 3단계 통일 방안 평화 공존, 평화 교류, 평화 통일을, 그 평화 통일까지 가지 못하는 한이 있더라도 평화 교류까지는 최대한 성숙시키는 일을 우리 생애에 꼭 해내야 한다고 저는 굳게 믿습니다. 
왜냐하면 우리가 체험하듯이 평화는 평화일 뿐만 아니라 평화가 경제고, 평화가 모든 것을 해결해 주는 바탕이 되는 것이기 때문입니다. 독일 통일의 토대를 쌓았던 빌리 브란트 총리는 이렇게 말했습니다. 
“평화가 모든 것은 아니다. 그러나 평화가 없다면 모든 것이 아무것도 아니다.”
그 말씀이 맞습니다. 그래서 김대중 대통령은 당명에까지 평화를 넣으셨고 평화 교류, 평화 공존, 평화 통일 3단계 모두 평화를 대전제로 해서 통일 방안을 마련하셨습니다. 우리는 김대중 대통령, 노무현 대통령, 문재인 대통령으로 이어지는 우리의 일관된 평화 철학을 다시 흔들림 없이 추진해야 합니다. 그것이 제4기 민주 정부가 국민들께 드려야 할 가장 큰 약속 중의 하나라고 저는 믿습니다. 우리 목포 시민 여러분과 국민 여러분께서도 동의해 주시리라고 저는 믿어 의심치 않습니다. 
이곳 기점은 목포에서 부산까지를 잇는 동서 화합의 길의 시작입니다. 저는 지사로 일하면서 남해안 철도 가운데 철길이 놓이지 않은 목포-보성 간 철로 복원을 시작했습니다. 그 공사는 지금도 진행되고 있을 것입니다. 그 철길을 고속화 철길로 놓아서 언젠가는 KTX가 달릴 수 있는 그런 철도가 되어야 한다고 저는 믿습니다. 그래서 목포와 부산이 연결되고 이 남해안 벨트가 수도권과 경쟁할 만한 경제적 활력을 갖는 그러한 거점으로 거듭나길 바랍니다. 그것을 통해서 국가 균형 발전과 동서 화합을 동시에 달성해야 한다고 저는 여러분께 호소드립니다. 
바로 이곳 국도 1, 2호선 기점, 여기는 우리 근대의 역사가 살아 숨 쉬는 곳이고 목포의 한복판 원도심입니다. 저는 여기에 오기 직전에 목포가 낳은 촉망받는 지도자 김원이 의원과 점심을 같이 했습니다. 김원이 의원이 생각하는 목포의 미래 구상 네 가지를 제가 들었습니다. 그 네 가지 구상을 받아들여서 김원이 의원과 김종식 시장과 함께 추진하겠습니다. 
첫째, 지금의 목포역을 한반도 서남권 거점 역으로 재구축해서 한반도의 평화 번영 동서 화합의 출발점으로 만드는 그런 랜드마크로 다시 개조하고자 합니다. 그것을 김원이 동지는 랜드마크형 서남권 거점 역이라고 이름 붙였습니다. 그걸 함께 추진하겠습니다. 
둘째, 바로 이곳 이 주변을 근대 역사문화 타운으로 확대 조성하겠습니다. 역사는 설령 그것이 슬픔과 아픔이 깃든 것이더라도 보존하고 기억될 가치가 있다고 저는 믿습니다. 이곳은 우리 선조들의 애환이 스며 있고 우리 현대인들이 거닐어볼 만한 것도 아울러 잠겨져 있습니다. 이 일대를 근대 역사 문화 공간으로 확대 조성하면 목포를 사랑하는 많은 분들이 목포를 더욱더 사랑할 이유를 발견할 것이라고 저는 굳게 믿습니다. 
셋째, 신안 일대는 우리 신재생 에너지 특히 풍력 발전의 보고입니다. 목포, 신안을 그 풍력 발전 배후단지로 조성해서 대한민국 최대의 재생 에너지 생산, 그 생산을 돕는 그런 거점으로 만들어 가겠습니다. 그리고 풍력 발전으로 남는 전기가 생긴다면 그 전기를 이용해서 이른바 그린 수소를 만들어내는 그 거점으로 목포, 신안이 거듭나도록 하겠습니다. 이것은 박우량 군수님의 꿈이라고 제가 들었습니다. 
이 네 가지 프로젝트를 함께 꿈꾸고 조성해서 소년 김대중, 청년 김대중이 이 자리에서 꿈꾸었던 것을 이룹시다. 동시에 김대중 대통령께서도 꿈꾸지 못했을 미래의 목포, 미래의 신안을 여러분과 함께 조성해 갈 것입니다. 존경하는 목포 시민 여러분 저에게 힘을 보태주셔야겠습니다.
저는 어린 나이에 김대중 대통령을 만났습니다. 그것이 제 인생의 시계를 돌려놓으리라는 것을 그때는 미처 몰랐습니다. 제가 대학 1학년일 때 김대중 대통령께서 처음으로 대통령 선거에 도전하는 후보 경선에 나서셨습니다. 1차 투표에서는 졌으나, 2차 투표에서 김영삼 후보에게 역전승해서 신민당 대통령 후보가 되셨습니다. 그게 제 대학 1학년 때입니다. 천하의 남루하고 누추한 청년 이낙연은 바로 그 일 때문에 가슴이 뛰는 것을 느꼈고 온몸이 열로 뜨거워지는 것을 통감했습니다.
대학 강의실보다 김대중 선생의 연설장이 훨씬 더 저에게 큰 희망을 주었습니다. 그것이 저의 남루한 청춘의 시작이었습니다. 그 청년이 성장해서 기자가 되었을 때 김대중 대통령의 두 번째 대선 도전을 밀착 취재하는 기자가 됐습니다.
여기 와있는 세계일보 김현우 기자하고 똑같은 그런 취재 기자였습니다. 김대중 후보께서는 못난 저를 몹시 예뻐하서서 당시 승용차 옆자리에 늘 저를 태워주셨습니다. 동교동 지하 서재에 가면 언제든지 문을 열어주셨습니다. 서재에서 함께 신문도 읽고, 함께 군것질도 잡숴 주셨습니다. 어떤 때는 점심도 저에게 주셨으니 그것 또한 저의 청춘이었습니다. 
그리고 세월이 흘러서 김대중 대통령님의 공천으로 저는 정치를 시작했습니다. 그리고 초선의원 때 당의 대변인이 되어 노무현 후보를 만나게 됐습니다. 그 노무현 후보가 대통령에 당선되고 나서는 당선자 대변인까지 제가 쭉 이어서 하게 됐습니다. 그리고 우연하게도 그 어른의 대통령 취임사를 못 난 제가 써드렸습니다. 그 취임사를 노무현 대통령은 한 자도 고치지 않고 그대로 읽으셨습니다. 그리고 문재인 대통령의 부름을 받아 외람되게도 제가 민주화 이후 최장수 총리로 일했습니다. 
그렇게 저는 민주당이 배출한 세 분 대통령, 그분들의 은혜로 성장해서 여기까지 왔습니다. 저는 그분들의 꿈을 알고, 그분들의 정책을 알고, 때로는 그분들의 좌절도 목격했습니다. 그분들께 배웠던 것, 또는 그분들께서 미처 이루지 못한 것을 이제 제가 한번 해보겠습니다. 오늘은 그중에서 남북한 평화와 번영, 동서 간 화합, 그 말씀만 압축해서 여러분께 드렸습니다. 
목포 시민 여러분께서도 소년 김대중, 청년 김대중이 꾸었던 그 꿈을, 그리고 지금 저희들이 꾸는 이 꿈을, 모두 함께 꿔주시기 바랍니다. 꿈은 함께 꾸면 이루어지는 현실이 됩니다. 감사합니다.",1.6K,360,498
"< 국민 고통 외면하는 광복절 집회, 그냥 둘 수 없습니다 >
일부 단체들이 이번 주말 광복절 연휴에 서울 도심에서 대규모 집회를 강행하겠다고 예고하고 있습니다. 전광훈 사랑제일교회 목사가 이끄는 국민혁명당은 방역 불복종을 노골적으로 밝히고 있습니다. 그는 지난해 광복절에도 방역수칙을 어긴 채 대규모 집회를 주도해 코로나19 2차 유행을 촉발했다는 비판을 받았습니다.
코로나19 확산세가 길어지면서 많은 국민들께서 고통을 겪고 계십니다. 
방역 최전선에서 일하시는 의료진의 노고는 한계상황을 넘어서고 있습니다. 자영업자와 경제적 약자들의 고통도 이만저만 아닙니다. 대다수 국민께서는 공동체의 안전을 위해 불편과 손실을 감수하며 성실히 방역지침을 따르고 계십니다. 
지금은 4차 대유행의 정점을 알 수 없는 예측불허의 상황입니다. 휴가철까지 맞물려 더욱 우려가 큽니다. 이런 상황에서 굳이 대규모 불법집회를 강행하려는 의도가 무엇인지 묻지 않을 수 없습니다. 
집회의 자유는 중요합니다. 그러나 시민의 건강과 안전을 위협하는 자유까지 허용할 수는 없습니다. 광복절 집회를 철회할 것을 요구합니다. 경찰과 서울시는 불법집회에 대해 무관용의 원칙으로 엄정 대처해주십시오.",1.4K,316,359
"<군, 이대로는 안 됩니다> 
있어서는 안 될 일이 이번에는 해군에서 일어났습니다. 공군 성추행 피해자 가족의 절규가 아직 기억에 생생한데 또 다시 벌어진 참담한 사건. 분노하지 않을 수 없습니다.  
군 전반의 성폭력 범죄에 대한 미진한 수사, 피해자에 대한 2차 가해, 미온적 처벌로 이어지는 구조의 문제가 또 드러난 것입니다. 제대로 바꿔야 합니다. 
군에서 발생한 성추행, 성폭력 사건에 대해서는 독립성을 보장받는 군 외부의 민간 전담기구를 구성해 운영하고, 수사와 기소까지 맡겨야 합니다. 오래 걸릴 일도 아닙니다. 이미 박주민 의원 등 17인의 민주당 의원들께서 관련 군사법원법 개정안을 발의하셨습니다. 국방부도 반대하지 않습니다.  
저부터 이번 국회에서 개정안이 통과되도록 서두르겠습니다. 
군에서의 성 관련 비위 재발과 대응의 안일함은 개인의 일탈로만 볼 수 없습니다. 군 지휘부가 책임을 피할 수 없게 됐습니다. 분명하게 책임져야 합니다. 국방당국의 책임있는 조치를 요구합니다.
https://www.news1.kr/articles/?4402431",1.1K,178,331
